run_id,job_name,step_name,step_duration,timestamp
27102021587,test,Run actions/setup-python@v5,1.0,2026-06-07T19:08:54Z
27102021587,test,Cache pip,2.0,2026-06-07T19:08:54Z
27102021587,test,Install dependencies,12.0,2026-06-07T19:08:54Z
27102021587,test,Run pytest,1.0,2026-06-07T19:08:54Z
27102021587,test,Upload test results,1.0,2026-06-07T19:08:54Z
27102021587,test,Post Cache pip,1.0,2026-06-07T19:08:54Z
27102021587,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:08:54Z
27102021587,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:08:54Z
27102021587,test,Complete job,0.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Set up job,1.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Run actions/checkout@v4,1.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Cache pip,2.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Install runtime dependencies,1.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Generate build report,0.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Upload build report,1.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Post Cache pip,0.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Post Run actions/setup-python@v5,0.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Post Run actions/checkout@v4,1.0,2026-06-07T19:08:54Z
27102021587,build-artifact,Complete job,0.0,2026-06-07T19:08:54Z
27101987231,lint,Set up job,1.0,2026-06-07T19:07:25Z
27101987231,lint,Run actions/checkout@v4,1.0,2026-06-07T19:07:25Z
27101987231,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,lint,Cache pip,2.0,2026-06-07T19:07:25Z
27101987231,lint,Install dev dependencies,17.0,2026-06-07T19:07:25Z
27101987231,lint,Run flake8,0.0,2026-06-07T19:07:25Z
27101987231,lint,Post Cache pip,1.0,2026-06-07T19:07:25Z
27101987231,lint,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,lint,Post Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987231,lint,Complete job,0.0,2026-06-07T19:07:25Z
27101987231,test,Set up job,1.0,2026-06-07T19:07:25Z
